prod_id,char_id,value
3288,35,игровые
3288,28,стерео
3288,36,100 – 10000 Гц
3288,33,да
3288,43,да
3289,27,вкладыши
3289,28,стерео
3289,40,13
3289,49,проводные
3289,44,32 Ом
3290,27,"накладные, закрытые, возможность складывания, поворотные чаши"
3290,28,стерео
3290,41,-19 дБ
3290,29,да
3290,39,аккумулятор
3291,27,внутриканальные
3291,28,стерео
3291,32,cVc
3291,38,да
3291,30,да
3292,27,внутриканальные
3292,28,стерео
3292,36,100 – 7500 Гц
3292,45,aptX Low Latency
3292,39,аккумулятор
3293,27,"накладные, закрытые, возможность складывания"
3293,28,стерео
3293,33,да
3293,39,аккумулятор
3293,42,встроенный в корпус
3294,27,"внутриканальные, заушное крепление"
3294,28,стерео
3294,52,"силиконовые насадки, чехол"
3294,49,проводные
3294,61,да
3295,35,мониторные
3295,28,стерео
3295,40,295
3295,27,"накладные, полуоткрытые, полноразмерные Over-Ear"
3295,44,250 Ом
3296,27,внутриканальные
3296,28,стерео
3296,32,ENC
3296,34,ANC
3296,30,да
3297,35,игровые
3297,28,стерео
3297,41,-58 дБ
3297,33,да
3297,27,"накладные, закрытые, полноразмерные Over-Ear"
3298,27,внутриканальные
3298,28,стерео
3298,39,аккумулятор
3298,31,IPX4
3298,44,16 Ом
3299,27,внутриканальные
3299,28,стерео
3299,39,аккумулятор
3299,31,IPX4
3299,44,16 Ом
3300,27,внутриканальные
3300,28,стерео
3300,36,100 – 7500 Гц
3300,45,aptX Low Latency
3300,39,аккумулятор
3301,27,внутриканальные
3301,28,стерео
3301,32,ENC
3301,34,ANC
3301,30,да
3302,35,игровые
3302,28,7.1 (виртуальный)
3302,36,100 – 10000 Гц
3302,33,да
3302,37,искусственная кожа
3303,27,"внутриканальные, заушное крепление"
3303,28,стерео
3303,33,да
3303,40,10
3303,42,на кабеле
3304,35,игровые
3304,28,7.1 (виртуальный)
3304,41,-38 дБ
3304,33,да
3304,43,да
3305,35,игровые
3305,28,стерео
3305,36,50 – 18000 Гц
3305,33,да
3305,40,275
3306,27,"накладные, закрытые, полноразмерные Over-Ear"
3306,28,стерео
3306,40,385
3306,49,проводные
3306,44,25 Ом
3307,27,вкладыши
3307,28,стерео
3307,39,аккумулятор
3307,42,встроенный в корпус
3307,44,32 Ом
3308,27,внутриканальные
3308,28,стерео
3308,39,аккумулятор
3308,31,IPX4
3308,44,32 Ом
3309,35,игровые
3309,28,стерео
3309,36,50 – 18000 Гц
3309,33,да
3309,40,215
3310,27,внутриканальные
3310,28,стерео
3310,39,аккумулятор
3310,31,IPX4
3310,44,32 Ом
3311,27,внутриканальные
3311,28,стерео
3311,52,силиконовые насадки
3311,49,проводные
3311,44,16 Ом
3312,27,внутриканальные
3312,28,стерео
3312,30,да
3312,42,встроенный в корпус
3312,36,20 – 20000 Гц
3313,27,"накладные, закрытые, полноразмерные Over-Ear"
3313,28,стерео
3313,40,385
3313,49,проводные
3313,44,25 Ом
3314,27,внутриканальные
3314,28,стерео
3314,32,ENC
3314,39,аккумулятор
3314,31,IPX4
3315,35,игровые
3315,28,стерео
3315,36,100 – 10000 Гц
3315,43,да
3315,27,"накладные, закрытые, полноразмерные Over-Ear, авторегулировка оголовья"
3316,27,внутриканальные
3316,28,стерео
3316,33,да
3316,52,силиконовые насадки
3316,42,на кабеле
3317,27,внутриканальные
3317,28,стерео
3317,32,ENC
3317,33,да
3317,30,да
3318,27,вкладыши
3318,28,стерео
3318,39,аккумулятор
3318,42,встроенный в корпус
3318,44,32 Ом
3319,27,внутриканальные
3319,28,стерео
3319,33,да
3319,52,силиконовые насадки
3319,42,на кабеле
3320,27,внутриканальные
3320,28,стерео
3320,39,аккумулятор
3320,31,IPX4
3320,44,32 Ом
3321,27,внутриканальные
3321,28,стерео
3321,32,ENC
3321,39,аккумулятор
3321,31,IPX4
3322,35,игровые
3322,28,стерео
3322,36,100 – 10000 Гц
3322,43,да
3322,27,"накладные, закрытые, полноразмерные Over-Ear, авторегулировка оголовья"
3323,27,вкладыши
3323,28,стерео
3323,33,да
3323,40,15
3323,42,на кабеле
3324,27,"внутриканальные, заушное крепление"
3324,28,стерео
3324,33,да
3324,40,10
3324,42,на кабеле
3325,27,внутриканальные
3325,28,стерео
3325,32,ENC
3325,39,аккумулятор
3325,31,IPX4
3326,27,"накладные, открытые"
3326,28,моно
3326,32,ENC
3326,42,на дужке
3326,44,32 Ом
3327,27,вкладыши
3327,28,стерео
3327,30,да
3327,42,встроенный в корпус
3327,44,32 Ом
3328,27,внутриканальные
3328,28,стерео
3328,39,аккумулятор
3328,31,IP54
3328,36,20 – 20000 Гц
3329,27,внутриканальные
3329,28,стерео
3329,39,аккумулятор
3329,31,IP54
3329,36,20 – 20000 Гц
3330,27,внутриканальные
3330,28,стерео
3330,40,14
3330,49,проводные
3330,44,16 Ом
3331,27,"накладные, открытые"
3331,28,моно
3331,32,ENC
3331,42,на дужке
3331,44,32 Ом
3332,35,игровые
3332,28,7.1 (виртуальный)
3332,36,100 – 10000 Гц
3332,33,да
3332,40,285
3333,27,внутриканальные
3333,28,стерео
3333,40,20
3333,49,проводные
3333,44,16 Ом
3334,35,офисные
3334,28,моно
3334,36,100 – 10000 Гц
3334,33,да
3334,62,13 ч
3335,27,"накладные, закрытые, полноразмерные Over-Ear, возможность складывания, поворотные чаши"
3335,28,стерео
3335,36,85 – 15000 Гц
3335,33,да
3335,39,аккумулятор
3336,27,"накладные, полуоткрытые"
3336,28,стерео
3336,36,50 – 20000 Гц
3336,33,да
3336,40,335
3337,27,внутриканальные
3337,28,стерео
3337,52,силиконовые насадки
3337,42,на кабеле
3337,44,32 Ом
3338,27,"накладные, закрытые, возможность складывания, поворотные чаши"
3338,28,стерео
3338,33,да
3338,39,аккумулятор
3338,42,встроенный в корпус
3339,27,вкладыши
3339,28,стерео
3339,30,да
3339,42,встроенный в корпус
3339,44,32 Ом
3340,35,офисные
